data_type,regime,Xdim,ydim,nsamples,learning_algo,lr,update_noise,label_noise,loss,active,active_units,log_tau,eig_sum,eig_max,eig_nonzero,link,sim_len
random,rich,20,5,5,SGD,0.1,0.013894954943731374,0,-3.8121142436145514,0.02941176470588236,0.07142857142857144,-5.801965603252306,0.3052784953116366,0.8857113618709342,0.029423076923076923,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/85/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.014563484775012436,0,-3.416604386232412,0.03117870722433461,0.07042253521126761,-5.768563833860826,0.36710155129969624,0.8217453235481299,0.029615384615384616,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/86/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.015264179671752334,0,-3.9221275576536003,0.03375527426160339,0.07692307692307693,-5.665344592437887,0.3476877731763169,0.9392769286190991,0.029653846153846152,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/87/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.015998587196060583,0,-3.804786920497014,0.03478260869565218,0.07692307692307693,-5.6216077912633375,0.460231386343479,0.9831053047407472,0.02869230769230769,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/88/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.016768329368110083,0,-3.616639906975363,0.024390243902439025,0.06756756756756757,-5.614694788126572,0.40752836003508586,0.9198938336828989,0.02846153846153846,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/89/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.017575106248547922,0,-3.7606014744180145,0.03738317757009347,0.07042253521126761,-5.651801251052239,0.40256031684785454,0.968488224735174,0.02696153846153846,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/90/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.018420699693267165,0,-3.6939340126212037,0.027131782945736437,0.06849315068493152,-5.615919492436004,0.334808326741691,0.7609477696738424,0.029076923076923077,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/91/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.019306977288832496,0,-3.545938713050791,0.01946564885496183,0.068,-5.6469486877781385,0.4003199029681768,0.9723995926472238,0.02988461538461538,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/92/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.020235896477251564,0,-3.8602000379802157,0.02491103202846975,0.0625,-5.572567296593195,0.4442142070789185,0.9749935617756585,0.026692307692307692,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/93/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.021209508879201904,0,-2.9252168532106007,0.02040816326530612,0.07142857142857144,-5.495463019937608,0.49776278336520785,0.9090107302696245,0.02969230769230769,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/94/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.022229964825261943,0,-3.1983987517416606,0.028673835125448032,0.06329113924050633,-5.270518339090574,0.5387143111702266,0.9648610281056457,0.02976923076923077,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/95/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.023299518105153717,0,-0.7872938361297166,0.012396694214876033,0.04347826086956523,-5.079955797934348,0.35869385530877396,0.8849371982621741,0.016961538461538462,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/96/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.02442053094548651,0,-2.5083254759372418,0.03137254901960785,0.05194805194805194,-5.378436754820922,0.3719122663913924,0.9359085615153936,0.02673076923076923,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/97/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.025595479226995357,0,-2.4535807166289003,0.03187250996015937,0.04411764705882353,-5.206151252554202,0.7404233578833666,1.0982849056186275,0.018730769230769235,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/98/\plot.html,9999999
random,rich,20,5,5,SGD,0.1,0.02682695795279726,0,-1.3013681631591274,0.02016129032258064,0.05714285714285714,-4.969771737988242,0.7095867396368062,1.0905741685946277,0.023615384615384614,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//SGD_update_noise/99/\plot.html,9999999
