data_type,regime,Xdim,ydim,nsamples,learning_algo,lr,update_noise,label_noise,loss,active,active_units,log_tau,eig_sum,eig_max,eig_nonzero,link,sim_len
predictive,lazy,3,18,9,SGD,0.1,0.0,0.3906939937054617,-1.8299057137173613,0.2221505376344086,0.6571428571428573,-6.21829509819772,0.27787305759944997,0.16869602449224166,0.24657142857142858,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/139/\plot.html,9999999
predictive,rich,9,0,9,SGD,0.1,0.02682695795279726,0.0,-2.3472488545909815,0.037122969837587005,0.09090909090909093,-5.860928999499057,0.6818156853897132,1.1843673317622876,0.05105263157894736,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/140/\plot.html,9999999
smoothed,rich,15,8,12,SGD,0.1,0.0,0.22229964825261944,-2.3632722882262827,0.5898876404494382,0.9066666666666666,-2.253956735269251,0.12860378336802103,0.2095586825975781,0.36025,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/141/\plot.html,9999999
smoothed,lazy,10,6,18,SGD,0.1,0.0,0.21209508879201905,-2.4384193310968314,0.5406581740976646,0.9875,-21.105143703444735,0.07013864927684903,0.09025258926853502,0.42835294117647055,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/143/\plot.html,9999999
random,lazy,18,2,11,SGD,0.1,0.0,0.9102981779915218,-1.1267191120415583,0.2950495049504951,0.9759036144578316,-3.178994520021207,0.3992447969910448,0.19951888839885762,0.4104285714285714,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/144/\plot.html,9999999
smoothed,rich,19,16,14,SGD,0.1,0.0,0.9540954763499939,-1.1542436525450785,0.5583554376657824,0.7777777777777779,-4.640406840036604,0.2966598492498369,0.6400098039989275,0.2752222222222222,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/146/\plot.html,9999999
predictive,lazy,13,2,1,SGD,0.1,0.013257113655901088,0.0,-4.006648402894128,0.02222222222222222,0.02222222222222222,-5.482845546423521,0.14537442376551218,1.010272728156855,0.007185185185185186,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/147/\plot.html,9999999
random,rich,9,14,14,SGD,0.1,0.08286427728546843,0.0,-1.0665613772375624,0.02026049204052098,0.012658227848101264,-4.523598951020731,0.3327005361970691,0.9879430566018306,0.009833333333333333,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/148/\plot.html,9999999
predictive,lazy,18,10,3,Adam,0.001,0.0,0.0,-23.541279884874847,0.035211267605633804,0.04838709677419356,-4.8279432533599165,0.5361639862776885,0.8076544308351036,0.021783783783783782,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/15/\plot.html,9999999
predictive,lazy,6,7,19,SGD,0.1,0.0,0.3393221771895328,-2.0547965599670936,0.4549369747899159,0.9629629629629629,-7.776436657200798,0.6653690147040848,1.7504872008604968,0.43453846153846154,C:\Users\avivra\Dropbox (Technion Dropbox)\avivratzon\drift_reg_proj/outputs//random/150/\plot.html,9999999
